Origin_Airport_ID,Destination_Airport_ID,Flights,Total_Passengers,Total_Revenue_USD,Avg_Load_Factor_Pct,Avg_Delay_Minutes,Route_ID,Origin_City,Destination_City,Route_Name
AP017,AP015,4,641,245494.0,56.99145299145299,7.25,RT00478,Frankfurt,Los Angeles,Frankfurt → Los Angeles
AP017,AP016,5,1085,387700.0,76.1808016808017,7.0,RT00479,Frankfurt,Doha,Frankfurt → Doha
AP017,AP018,7,1117,407875.0,61.03923589637875,42.285714285714285,RT00480,Frankfurt,Sydney,Frankfurt → Sydney
AP017,AP019,4,970,416731.0,73.79920304920304,22.25,RT00481,Frankfurt,Melbourne,Frankfurt → Melbourne
AP017,AP020,2,389,88926.0,73.74242424242425,8.5,RT00482,Frankfurt,Bangkok,Frankfurt → Bangkok
AP017,AP021,3,551,146811.0,81.1925561925562,44.66666666666666,RT00483,Frankfurt,Kuala Lumpur,Frankfurt → Kuala Lumpur
AP017,AP022,8,1699,454531.0,76.52663721413721,52.625,RT00484,Frankfurt,Hong Kong,Frankfurt → Hong Kong
AP017,AP023,7,1527,715578.0,78.77403377403377,49.285714285714285,RT00485,Frankfurt,Tokyo,Frankfurt → Tokyo
AP017,AP024,3,489,164516.0,54.333333333333336,33.666666666666664,RT00486,Frankfurt,Paris,Frankfurt → Paris
AP017,AP025,6,1226,281700.0,70.1062076062076,60.833333333333336,RT00487,Frankfurt,Amsterdam,Frankfurt → Amsterdam
AP017,AP026,7,1628,595709.0,80.1916311916312,9.714285714285714,RT00488,Frankfurt,Toronto,Frankfurt → Toronto
AP017,AP027,1,308,90552.0,94.76923076923076,84.0,RT00489,Frankfurt,Istanbul,Frankfurt → Istanbul
AP017,AP028,4,868,255424.0,78.98354123354123,7.25,RT00490,Frankfurt,Abu Dhabi,Frankfurt → Abu Dhabi
AP017,AP029,3,553,187142.0,86.34038800705468,43.333333333333336,RT00491,Frankfurt,Cape Town,Frankfurt → Cape Town
AP017,AP030,9,1514,529744.0,66.67516206405095,14.77777777777778,RT00492,Frankfurt,Hahn,Frankfurt → Hahn
AP018,AP001,6,1174,390974.0,65.41182524515858,35.166666666666664,RT00493,Sydney,Chennai,Sydney → Chennai
AP018,AP002,8,1389,487481.0,53.41392353892354,11.625,RT00494,Sydney,Delhi,Sydney → Delhi
AP018,AP003,6,1295,459205.0,80.49608016274682,21.33333333333333,RT00495,Sydney,Mumbai,Sydney → Mumbai
AP018,AP004,3,512,133687.0,75.46547279880613,33.666666666666664,RT00496,Sydney,Bengaluru,Sydney → Bengaluru
AP018,AP005,2,497,244277.0,83.43468468468468,8.0,RT00497,Sydney,Hyderabad,Sydney → Hyderabad
AP018,AP006,3,704,182812.0,70.95349895349895,19.666666666666668,RT00498,Sydney,Kolkata,Sydney → Kolkata
AP018,AP007,5,913,389463.0,58.10985530985531,12.4,RT00499,Sydney,Kochi,Sydney → Kochi
AP018,AP008,6,1324,421512.0,83.66461916461917,9.666666666666666,RT00500,Sydney,Pune,Sydney → Pune
AP018,AP009,3,663,220482.0,81.28449328449328,50.66666666666666,RT00501,Sydney,Ahmedabad,Sydney → Ahmedabad
AP018,AP010,3,561,229097.0,74.81755281755281,8.333333333333334,RT00502,Sydney,Goa,Sydney → Goa
AP018,AP011,3,679,264578.0,87.25589225589226,48.333333333333336,RT00503,Sydney,Dubai,Sydney → Dubai
AP018,AP012,6,1384,494823.0,76.3189257355924,13.333333333333334,RT00504,Sydney,Singapore,Sydney → Singapore
AP018,AP013,6,1335,473815.0,70.35561610561611,8.166666666666666,RT00505,Sydney,London,Sydney → London
AP018,AP014,11,2155,728185.0,70.54509409054863,58.09090909090909,RT00506,Sydney,New York,Sydney → New York
AP018,AP015,5,1104,435030.0,74.8070329070329,36.0,RT00507,Sydney,Los Angeles,Sydney → Los Angeles
AP018,AP016,8,1760,575697.0,80.09118196618196,18.0,RT00508,Sydney,Doha,Sydney → Doha
AP018,AP017,7,1546,574605.0,79.69265840694412,32.857142857142854,RT00509,Sydney,Frankfurt,Sydney → Frankfurt
AP018,AP019,5,896,202602.0,59.48681688681688,7.0,RT00510,Sydney,Melbourne,Sydney → Melbourne
AP018,AP020,4,967,417496.0,78.8974358974359,6.5,RT00511,Sydney,Bangkok,Sydney → Bangkok
AP018,AP021,7,1610,510537.0,74.8820715963573,16.285714285714285,RT00512,Sydney,Kuala Lumpur,Sydney → Kuala Lumpur
AP018,AP022,5,1205,367909.0,84.33853083853084,48.8,RT00513,Sydney,Hong Kong,Sydney → Hong Kong
AP018,AP023,5,876,292036.0,68.10964300964301,7.8,RT00514,Sydney,Tokyo,Sydney → Tokyo
AP018,AP024,3,587,314945.0,82.38943488943488,5.666666666666667,RT00515,Sydney,Paris,Sydney → Paris
AP018,AP025,5,1092,533623.0,78.63401973401974,41.6,RT00516,Sydney,Amsterdam,Sydney → Amsterdam
AP018,AP026,6,1158,430786.0,78.92036358703025,41.16666666666666,RT00517,Sydney,Toronto,Sydney → Toronto
AP018,AP027,4,790,295611.0,81.44576719576719,8.5,RT00518,Sydney,Istanbul,Sydney → Istanbul
AP018,AP028,11,1512,648443.0,60.925906425906426,37.27272727272727,RT00519,Sydney,Abu Dhabi,Sydney → Abu Dhabi
AP018,AP029,4,940,348336.0,74.82051282051282,44.5,RT00520,Sydney,Cape Town,Sydney → Cape Town
AP018,AP030,2,502,145103.0,80.50155925155926,4.0,RT00521,Sydney,Hahn,Sydney → Hahn
AP019,AP001,6,1489,738414.0,81.68528385195052,63.5,RT00522,Melbourne,Chennai,Melbourne → Chennai
AP019,AP002,2,397,72590.0,75.92424242424242,8.0,RT00523,Melbourne,Delhi,Melbourne → Delhi
AP019,AP003,7,1263,418641.0,79.59804145518432,29.142857142857142,RT00524,Melbourne,Mumbai,Melbourne → Mumbai
AP019,AP004,8,1697,635185.0,76.11038254788255,32.25,RT00525,Melbourne,Bengaluru,Melbourne → Bengaluru
AP019,AP005,11,2735,1281396.0,79.25174347901621,15.818181818181818,RT00526,Melbourne,Hyderabad,Melbourne → Hyderabad
AP019,AP006,7,1352,572148.0,66.04592426020997,16.714285714285715,RT00527,Melbourne,Kolkata,Melbourne → Kolkata
AP019,AP007,11,2112,1031109.0,72.43427993427994,23.181818181818183,RT00528,Melbourne,Kochi,Melbourne → Kochi
AP019,AP008,10,2300,824549.0,81.08413998413998,21.3,RT00529,Melbourne,Pune,Melbourne → Pune
AP019,AP009,4,938,212892.0,81.06268768768768,56.5,RT00530,Melbourne,Ahmedabad,Melbourne → Ahmedabad
AP019,AP010,6,1176,437728.0,67.95270270270271,15.5,RT00531,Melbourne,Goa,Melbourne → Goa
AP019,AP011,8,1543,417704.0,74.34307884307884,6.125,RT00532,Melbourne,Dubai,Melbourne → Dubai
AP019,AP012,6,1104,332448.0,75.91137441137441,47.16666666666666,RT00533,Melbourne,Singapore,Melbourne → Singapore
AP019,AP013,4,851,423098.0,76.73185823185823,37.0,RT00534,Melbourne,London,Melbourne → London
AP019,AP014,11,2106,860281.0,73.32832519196155,36.0,RT00535,Melbourne,New York,Melbourne → New York
AP019,AP015,3,443,169466.0,79.02116402116401,46.0,RT00536,Melbourne,Los Angeles,Melbourne → Los Angeles
AP019,AP016,4,1026,493502.0,83.0643256893257,12.75,RT00537,Melbourne,Doha,Melbourne → Doha
AP019,AP017,7,1263,467344.0,72.84686820401106,5.142857142857143,RT00538,Melbourne,Frankfurt,Melbourne → Frankfurt
AP019,AP018,7,1712,541271.0,76.55029955029954,6.0,RT00539,Melbourne,Sydney,Melbourne → Sydney
AP019,AP020,7,1596,761545.0,79.53453053453053,50.57142857142857,RT00540,Melbourne,Bangkok,Melbourne → Bangkok
AP019,AP021,8,1771,704131.0,80.27834346584346,22.625,RT00541,Melbourne,Kuala Lumpur,Melbourne → Kuala Lumpur
AP019,AP022,7,1760,524083.0,77.62691812691813,58.85714285714285,RT00542,Melbourne,Hong Kong,Melbourne → Hong Kong
AP019,AP023,5,1339,477167.0,77.38380688380688,17.6,RT00543,Melbourne,Tokyo,Melbourne → Tokyo
AP019,AP024,3,665,416731.0,65.33018333018333,4.333333333333333,RT00544,Melbourne,Paris,Melbourne → Paris
AP019,AP025,5,1195,496353.0,78.61882891882892,15.8,RT00545,Melbourne,Amsterdam,Melbourne → Amsterdam
AP019,AP026,6,1150,526428.0,70.58832525499191,26.666666666666668,RT00546,Melbourne,Toronto,Melbourne → Toronto
AP019,AP027,1,239,74090.0,80.74324324324324,11.0,RT00547,Melbourne,Istanbul,Melbourne → Istanbul
AP019,AP028,3,660,326824.0,71.31750981750982,4.0,RT00548,Melbourne,Abu Dhabi,Melbourne → Abu Dhabi
AP019,AP029,8,1741,650279.0,77.8542446042446,42.0,RT00549,Melbourne,Cape Town,Melbourne → Cape Town
AP019,AP030,4,660,128105.0,76.48809523809524,9.0,RT00550,Melbourne,Hahn,Melbourne → Hahn
AP020,AP001,8,1783,595499.0,70.17783605283606,27.0,RT00551,Bangkok,Chennai,Bangkok → Chennai
AP020,AP002,7,1426,695630.0,75.32363403791975,40.71428571428572,RT00552,Bangkok,Delhi,Bangkok → Delhi
AP020,AP003,4,795,349731.0,74.78980278980279,8.5,RT00553,Bangkok,Mumbai,Bangkok → Mumbai
AP020,AP004,8,1974,919632.0,80.89148351648352,4.75,RT00554,Bangkok,Bengaluru,Bangkok → Bengaluru
AP020,AP005,3,640,125543.0,83.22190155523488,30.666666666666668,RT00555,Bangkok,Hyderabad,Bangkok → Hyderabad
AP020,AP006,2,455,159387.0,82.6010101010101,5.5,RT00556,Bangkok,Kolkata,Bangkok → Kolkata
AP020,AP007,6,1143,379478.0,70.85016835016835,14.333333333333334,RT00557,Bangkok,Kochi,Bangkok → Kochi
AP020,AP008,5,942,460397.0,73.36250316250316,9.4,RT00558,Bangkok,Pune,Bangkok → Pune
AP020,AP009,9,1990,738561.0,81.72871339538005,38.22222222222222,RT00559,Bangkok,Ahmedabad,Bangkok → Ahmedabad
AP020,AP010,6,1270,663776.0,67.37606837606837,29.0,RT00560,Bangkok,Goa,Bangkok → Goa
AP020,AP011,5,794,350770.0,59.87592737592737,20.6,RT00561,Bangkok,Dubai,Bangkok → Dubai
AP020,AP012,3,646,252246.0,64.37555037555038,2.6666666666666665,RT00562,Bangkok,Singapore,Bangkok → Singapore
AP020,AP013,12,2268,973148.0,69.80729684896352,33.416666666666664,RT00563,Bangkok,London,Bangkok → London
AP020,AP014,1,62,11470.0,34.44444444444444,11.0,RT00564,Bangkok,New York,Bangkok → New York
AP020,AP015,7,1412,578638.0,71.79044350472921,65.57142857142857,RT00565,Bangkok,Los Angeles,Bangkok → Los Angeles
AP020,AP016,4,916,369307.0,82.08585858585859,3.0,RT00566,Bangkok,Doha,Bangkok → Doha
AP020,AP017,4,920,247964.0,72.93007918007918,10.25,RT00567,Bangkok,Frankfurt,Bangkok → Frankfurt
AP020,AP018,6,1086,320378.0,76.69557436224103,41.66666666666666,RT00568,Bangkok,Sydney,Bangkok → Sydney
AP020,AP019,5,964,201134.0,79.76103896103896,9.4,RT00569,Bangkok,Melbourne,Bangkok → Melbourne
AP020,AP021,11,2165,757081.0,71.6209726664272,22.2,RT00570,Bangkok,Kuala Lumpur,Bangkok → Kuala Lumpur
AP020,AP022,9,1975,416731.0,78.98382326160105,30.666666666666668,RT00571,Bangkok,Hong Kong,Bangkok → Hong Kong
AP020,AP023,4,768,277701.0,76.77669552669553,6.5,RT00572,Bangkok,Tokyo,Bangkok → Tokyo
AP020,AP024,7,1334,513385.0,74.85467749753465,26.714285714285715,RT00573,Bangkok,Paris,Bangkok → Paris
AP020,AP025,5,998,365838.0,78.03601293601294,6.8,RT00574,Bangkok,Amsterdam,Bangkok → Amsterdam
AP020,AP026,6,1499,656707.0,78.11851011851012,17.5,RT00575,Bangkok,Toronto,Bangkok → Toronto
AP020,AP027,11,2417,991749.0,75.72112067566613,27.27272727272728,RT00576,Bangkok,Istanbul,Bangkok → Istanbul
AP020,AP028,5,1053,484571.0,70.38648648648649,29.8,RT00577,Bangkok,Abu Dhabi,Bangkok → Abu Dhabi
AP020,AP030,4,857,458223.0,78.64741527241527,50.5,RT00578,Bangkok,Hahn,Bangkok → Hahn
AP021,AP001,4,822,278926.0,68.70490620490621,38.25,RT00579,Kuala Lumpur,Chennai,Kuala Lumpur → Chennai
AP021,AP002,2,392,235232.0,71.71021571021572,91.5,RT00580,Kuala Lumpur,Delhi,Kuala Lumpur → Delhi
AP021,AP003,3,659,228685.0,80.65206115206115,4.666666666666667,RT00581,Kuala Lumpur,Mumbai,Kuala Lumpur → Mumbai
AP021,AP004,4,948,402640.0,83.87641062641063,7.0,RT00582,Kuala Lumpur,Bengaluru,Kuala Lumpur → Bengaluru
AP021,AP005,6,1072,289400.0,71.81891956891957,19.0,RT00583,Kuala Lumpur,Hyderabad,Kuala Lumpur → Hyderabad
AP021,AP006,5,692,255749.0,59.34256854256854,40.6,RT00584,Kuala Lumpur,Kolkata,Kuala Lumpur → Kolkata
AP021,AP007,3,582,237286.0,84.79012345679013,49.0,RT00585,Kuala Lumpur,Kochi,Kuala Lumpur → Kochi
AP021,AP008,8,1677,549222.0,82.42940586690587,26.125,RT00586,Kuala Lumpur,Pune,Kuala Lumpur → Pune
AP021,AP009,7,1535,543145.0,71.50808800808801,6.857142857142857,RT00587,Kuala Lumpur,Ahmedabad,Kuala Lumpur → Ahmedabad
AP021,AP010,7,1501,449341.0,74.55635369921085,56.85714285714285,RT00588,Kuala Lumpur,Goa,Kuala Lumpur → Goa
AP021,AP011,7,1585,453840.0,79.07697414840273,6.857142857142857,RT00589,Kuala Lumpur,Dubai,Kuala Lumpur → Dubai
AP021,AP012,5,984,276537.0,84.33715913715915,57.6,RT00590,Kuala Lumpur,Singapore,Kuala Lumpur → Singapore
AP021,AP013,9,2128,791537.0,78.85582085582085,16.88888888888889,RT00591,Kuala Lumpur,London,Kuala Lumpur → London
AP021,AP014,5,1281,573928.0,87.08376068376069,8.0,RT00592,Kuala Lumpur,New York,Kuala Lumpur → New York
AP021,AP015,6,1178,396258.0,66.98685048685049,26.5,RT00593,Kuala Lumpur,Los Angeles,Kuala Lumpur → Los Angeles
AP021,AP016,9,1809,740889.0,74.38030976919866,26.88888888888889,RT00594,Kuala Lumpur,Doha,Kuala Lumpur → Doha
AP021,AP017,2,386,198912.0,81.26876876876877,8.5,RT00595,Kuala Lumpur,Frankfurt,Kuala Lumpur → Frankfurt
AP021,AP018,5,1186,445614.0,84.78243978243978,36.6,RT00596,Kuala Lumpur,Sydney,Kuala Lumpur → Sydney
AP021,AP019,4,623,227024.0,56.628071253071255,30.0,RT00597,Kuala Lumpur,Melbourne,Kuala Lumpur → Melbourne
AP021,AP020,9,1842,703643.0,74.16455488677711,23.77777777777778,RT00598,Kuala Lumpur,Bangkok,Kuala Lumpur → Bangkok
AP021,AP022,5,973,416822.0,72.6975345975346,8.0,RT00599,Kuala Lumpur,Hong Kong,Kuala Lumpur → Hong Kong
AP021,AP023,4,663,272192.0,62.180652680652685,11.75,RT00600,Kuala Lumpur,Tokyo,Kuala Lumpur → Tokyo
AP021,AP024,11,2703,1124808.0,77.19987383623747,15.545454545454543,RT00601,Kuala Lumpur,Paris,Kuala Lumpur → Paris
AP021,AP025,2,307,167882.0,74.05964405964406,7.0,RT00602,Kuala Lumpur,Amsterdam,Kuala Lumpur → Amsterdam
AP021,AP026,8,1846,544158.0,76.59794884794884,40.0,RT00603,Kuala Lumpur,Toronto,Kuala Lumpur → Toronto
AP021,AP027,7,1265,528297.0,64.3849812421241,39.0,RT00604,Kuala Lumpur,Istanbul,Kuala Lumpur → Istanbul
AP021,AP028,6,1132,391005.0,73.92440492440493,39.16666666666666,RT00605,Kuala Lumpur,Abu Dhabi,Kuala Lumpur → Abu Dhabi
AP021,AP029,5,1042,350525.0,74.1985717985718,42.8,RT00606,Kuala Lumpur,Cape Town,Kuala Lumpur → Cape Town
AP021,AP030,7,1455,636260.0,79.95359173930602,28.0,RT00607,Kuala Lumpur,Hahn,Kuala Lumpur → Hahn
AP022,AP001,7,1366,571703.0,80.26070561784847,34.142857142857146,RT00608,Hong Kong,Chennai,Hong Kong → Chennai
AP022,AP002,5,915,284030.0,69.22289562289562,3.8,RT00609,Hong Kong,Delhi,Hong Kong → Delhi
AP022,AP003,4,905,360485.0,76.03269178269178,26.0,RT00610,Hong Kong,Mumbai,Hong Kong → Mumbai
AP022,AP004,9,1994,581077.0,82.73043867488312,14.11111111111111,RT00611,Hong Kong,Bengaluru,Hong Kong → Bengaluru
AP022,AP005,5,1418,560836.0,90.39729729729729,35.4,RT00612,Hong Kong,Hyderabad,Hong Kong → Hyderabad
AP022,AP006,4,731,300556.0,65.85998498498498,36.25,RT00613,Hong Kong,Kolkata,Hong Kong → Kolkata
AP022,AP007,8,1625,393020.0,63.43064086814087,20.75,RT00614,Hong Kong,Kochi,Hong Kong → Kochi
AP022,AP008,4,823,126820.0,73.38544226044226,8.75,RT00615,Hong Kong,Pune,Hong Kong → Pune
AP022,AP009,9,2171,779556.0,73.12426529093196,14.444444444444445,RT00616,Hong Kong,Ahmedabad,Hong Kong → Ahmedabad
AP022,AP010,8,1563,584550.0,74.2801835926836,45.0,RT00617,Hong Kong,Goa,Hong Kong → Goa
AP022,AP011,2,487,197223.0,82.64790764790764,52.0,RT00618,Hong Kong,Dubai,Hong Kong → Dubai
AP022,AP012,3,572,121100.0,72.27272727272728,29.666666666666668,RT00619,Hong Kong,Singapore,Hong Kong → Singapore
AP022,AP013,10,2070,817417.0,73.05272475272474,15.7,RT00620,Hong Kong,London,Hong Kong → London
AP022,AP014,7,1560,445432.0,78.08949301806445,27.285714285714285,RT00621,Hong Kong,New York,Hong Kong → New York
AP022,AP015,5,976,474485.0,76.26851136851137,25.8,RT00622,Hong Kong,Los Angeles,Hong Kong → Los Angeles
AP022,AP016,3,725,256527.0,85.23914823914824,25.0,RT00623,Hong Kong,Doha,Hong Kong → Doha
AP022,AP017,5,1121,436056.0,75.27542087542088,12.2,RT00624,Hong Kong,Frankfurt,Hong Kong → Frankfurt
AP022,AP018,4,624,338218.0,72.66087516087516,46.75,RT00625,Hong Kong,Sydney,Hong Kong → Sydney
AP022,AP019,6,1258,365006.0,79.7618369285036,8.833333333333334,RT00626,Hong Kong,Melbourne,Hong Kong → Melbourne
AP022,AP020,4,893,384253.0,78.90531878031878,47.75,RT00627,Hong Kong,Bangkok,Hong Kong → Bangkok
AP022,AP021,6,1311,370772.0,76.92213208879876,35.833333333333336,RT00628,Hong Kong,Kuala Lumpur,Hong Kong → Kuala Lumpur
AP022,AP023,3,627,184349.0,70.67771234437902,50.66666666666666,RT00629,Hong Kong,Tokyo,Hong Kong → Tokyo
AP022,AP024,6,1359,479728.0,70.65473157139824,53.0,RT00630,Hong Kong,Paris,Hong Kong → Paris
AP022,AP025,4,844,191500.0,76.29125554125554,4.75,RT00631,Hong Kong,Amsterdam,Hong Kong → Amsterdam
AP022,AP026,5,935,245466.0,70.7005439005439,12.6,RT00632,Hong Kong,Toronto,Hong Kong → Toronto
AP022,AP027,1,222,31524.0,74.0,173.0,RT00633,Hong Kong,Istanbul,Hong Kong → Istanbul
AP022,AP028,7,1489,553188.0,71.4816083387512,7.0,RT00634,Hong Kong,Abu Dhabi,Hong Kong → Abu Dhabi
AP022,AP029,5,1238,547677.0,81.08926628926629,12.0,RT00635,Hong Kong,Cape Town,Hong Kong → Cape Town
AP022,AP030,6,1223,369365.0,69.43990902324236,59.833333333333336,RT00636,Hong Kong,Hahn,Hong Kong → Hahn
AP023,AP001,7,1216,348764.0,67.3044733044733,7.285714285714286,RT00637,Tokyo,Chennai,Tokyo → Chennai
AP023,AP002,4,864,300883.0,82.23296148296149,28.75,RT00638,Tokyo,Delhi,Tokyo → Delhi
AP023,AP003,3,659,146440.0,78.88156288156289,45.66666666666666,RT00639,Tokyo,Mumbai,Tokyo → Mumbai
AP023,AP004,4,837,328456.0,76.23799348799349,5.25,RT00640,Tokyo,Bengaluru,Tokyo → Bengaluru
AP023,AP005,6,766,254657.0,60.03086419753087,23.83333333333333,RT00641,Tokyo,Hyderabad,Tokyo → Hyderabad
AP023,AP006,7,1333,431018.0,72.40744105029819,28.857142857142858,RT00642,Tokyo,Kolkata,Tokyo → Kolkata
AP023,AP007,8,1612,547908.0,73.88686763686763,17.625,RT00643,Tokyo,Kochi,Tokyo → Kochi
AP023,AP008,4,708,189137.0,70.82944832944833,16.75,RT00644,Tokyo,Pune,Tokyo → Pune
AP023,AP009,4,880,304725.0,78.97502035002034,7.75,RT00645,Tokyo,Ahmedabad,Tokyo → Ahmedabad
AP023,AP010,5,895,215856.0,57.53939393939394,31.8,RT00646,Tokyo,Goa,Tokyo → Goa
AP023,AP011,7,1338,551245.0,72.42478485335629,41.85714285714285,RT00647,Tokyo,Dubai,Tokyo → Dubai
AP023,AP012,9,1939,644986.0,78.6588023810246,11.444444444444445,RT00648,Tokyo,Singapore,Tokyo → Singapore
AP023,AP013,5,1194,536601.0,84.99060379060379,31.8,RT00649,Tokyo,London,Tokyo → London
AP023,AP014,5,1324,459057.0,81.0909090909091,8.6,RT00650,Tokyo,New York,Tokyo → New York
AP023,AP015,7,1681,817157.0,74.67499917499917,13.285714285714286,RT00651,Tokyo,Los Angeles,Tokyo → Los Angeles
AP023,AP016,6,1478,448388.0,83.59985101651769,21.5,RT00652,Tokyo,Doha,Tokyo → Doha
AP023,AP017,6,1454,347149.0,76.51658651658651,22.666666666666668,RT00653,Tokyo,Frankfurt,Tokyo → Frankfurt
AP023,AP018,6,1254,448784.0,78.54118729118728,23.5,RT00654,Tokyo,Sydney,Tokyo → Sydney
AP023,AP019,2,378,135388.0,74.31664631664631,3.5,RT00655,Tokyo,Melbourne,Tokyo → Melbourne
AP023,AP020,5,768,356842.0,54.605783405783406,11.6,RT00656,Tokyo,Bangkok,Tokyo → Bangkok
AP023,AP021,8,1627,522111.0,74.2891826016826,41.375,RT00657,Tokyo,Kuala Lumpur,Tokyo → Kuala Lumpur
AP023,AP022,2,564,62472.0,81.39393939393939,3.5,RT00658,Tokyo,Hong Kong,Tokyo → Hong Kong
AP023,AP024,3,690,221188.0,84.68024801358133,54.333333333333336,RT00659,Tokyo,Paris,Tokyo → Paris
AP023,AP025,3,426,118951.0,54.93652743652744,7.666666666666667,RT00660,Tokyo,Amsterdam,Tokyo → Amsterdam
AP023,AP026,9,1975,644020.0,74.74928308261642,18.22222222222222,RT00661,Tokyo,Toronto,Tokyo → Toronto
AP023,AP027,4,631,329377.0,52.0520128020128,17.25,RT00662,Tokyo,Istanbul,Tokyo → Istanbul
AP023,AP028,5,1130,336673.0,77.6969696969697,6.6,RT00663,Tokyo,Abu Dhabi,Tokyo → Abu Dhabi
AP023,AP029,7,1603,394823.0,77.56761228189801,26.0,RT00664,Tokyo,Cape Town,Tokyo → Cape Town
AP023,AP030,6,1127,527480.0,72.18207718207718,14.833333333333334,RT00665,Tokyo,Hahn,Tokyo → Hahn
AP024,AP001,2,574,111669.0,78.68104118104117,75.5,RT00666,Paris,Chennai,Paris → Chennai
AP024,AP002,1,93,24552.0,49.2063492063492,15.0,RT00667,Paris,Delhi,Paris → Delhi
AP024,AP003,5,1000,209172.0,71.85690605690607,44.4,RT00668,Paris,Mumbai,Paris → Mumbai
AP024,AP004,6,1367,434150.0,75.87488187488188,41.0,RT00669,Paris,Bengaluru,Paris → Bengaluru
AP024,AP005,9,1853,463354.0,72.03055508611064,57.333333333333336,RT00670,Paris,Hyderabad,Paris → Hyderabad
AP024,AP006,5,999,361603.0,82.14874014874015,55.0,RT00671,Paris,Kolkata,Paris → Kolkata
AP024,AP007,3,580,72272.0,71.0352733686067,53.0,RT00672,Paris,Kochi,Paris → Kochi
AP024,AP008,4,927,173072.0,73.14918414918415,23.0,RT00673,Paris,Pune,Paris → Pune
AP024,AP009,5,1319,737822.0,79.68066318066317,6.2,RT00674,Paris,Ahmedabad,Paris → Ahmedabad
AP024,AP010,4,847,332859.0,74.35195772695772,21.0,RT00675,Paris,Goa,Paris → Goa
AP024,AP011,10,1855,740043.0,68.96690466690467,11.6,RT00676,Paris,Dubai,Paris → Dubai
AP024,AP012,3,475,193546.0,50.76784476784477,10.0,RT00677,Paris,Singapore,Paris → Singapore
AP024,AP013,5,1164,371903.0,84.04744744744745,5.8,RT00678,Paris,London,Paris → London
AP024,AP014,3,426,102954.0,47.5990990990991,9.666666666666666,RT00679,Paris,New York,Paris → New York
AP024,AP015,7,1794,394922.0,83.75591525591526,24.428571428571427,RT00680,Paris,Los Angeles,Paris → Los Angeles
AP024,AP016,4,1300,503211.0,86.47027972027972,32.75,RT00681,Paris,Doha,Paris → Doha
AP024,AP017,3,675,233961.0,82.19654452987787,67.33333333333333,RT00682,Paris,Frankfurt,Paris → Frankfurt
AP024,AP018,2,279,81233.0,75.8068783068783,8.0,RT00683,Paris,Sydney,Paris → Sydney
AP024,AP019,5,1005,374251.0,74.07503607503608,22.6,RT00684,Paris,Melbourne,Paris → Melbourne
AP024,AP020,4,987,381583.0,81.17948717948718,18.5,RT00685,Paris,Bangkok,Paris → Bangkok
AP024,AP021,4,1073,246989.0,78.7043512043512,7.5,RT00686,Paris,Kuala Lumpur,Paris → Kuala Lumpur
AP024,AP022,8,1902,755335.0,68.31109037359037,51.625,RT00687,Paris,Hong Kong,Paris → Hong Kong
AP024,AP023,1,211,68153.0,71.28378378378379,31.0,RT00688,Paris,Tokyo,Paris → Tokyo
AP024,AP025,3,744,285074.0,72.10774410774411,41.0,RT00689,Paris,Amsterdam,Paris → Amsterdam
AP024,AP026,5,1145,322195.0,71.13192253192253,31.4,RT00690,Paris,Toronto,Paris → Toronto
AP024,AP027,6,1328,369732.0,76.10910694244028,14.833333333333334,RT00691,Paris,Istanbul,Paris → Istanbul
AP024,AP028,7,1046,310457.0,65.73597302168731,27.857142857142858,RT00692,Paris,Abu Dhabi,Paris → Abu Dhabi
AP024,AP029,5,1011,368711.0,83.4990174990175,41.4,RT00693,Paris,Cape Town,Paris → Cape Town
AP024,AP030,9,1669,416583.0,71.5287264176153,41.55555555555556,RT00694,Paris,Hahn,Paris → Hahn
AP025,AP001,11,2642,930235.0,72.76310067219157,50.0,RT00695,Amsterdam,Chennai,Amsterdam → Chennai
AP025,AP002,4,802,231916.0,77.84950372450372,30.0,RT00696,Amsterdam,Delhi,Amsterdam → Delhi
AP025,AP003,6,918,369434.0,60.32819724486391,30.33333333333333,RT00697,Amsterdam,Mumbai,Amsterdam → Mumbai
AP025,AP004,6,1057,297312.0,66.42437192437193,5.333333333333333,RT00698,Amsterdam,Bengaluru,Amsterdam → Bengaluru
AP025,AP005,5,1052,389321.0,72.55451215451215,22.2,RT00699,Amsterdam,Hyderabad,Amsterdam → Hyderabad
AP025,AP006,7,1571,605691.0,76.26440962155247,4.285714285714286,RT00700,Amsterdam,Kolkata,Amsterdam → Kolkata
AP025,AP007,4,1046,443678.0,78.70166057666057,49.75,RT00701,Amsterdam,Kochi,Amsterdam → Kochi
AP025,AP008,3,723,226672.0,81.54545454545455,43.66666666666666,RT00702,Amsterdam,Pune,Amsterdam → Pune
AP025,AP009,9,1757,578315.0,73.88958366736145,26.0,RT00703,Amsterdam,Ahmedabad,Amsterdam → Ahmedabad
AP025,AP010,5,995,428574.0,77.89748839748839,7.6,RT00704,Amsterdam,Goa,Amsterdam → Goa
AP025,AP011,5,986,293965.0,71.96094276094276,8.6,RT00705,Amsterdam,Dubai,Amsterdam → Dubai
AP025,AP012,4,690,239121.0,71.33510296010296,12.0,RT00706,Amsterdam,Singapore,Amsterdam → Singapore
AP025,AP013,4,697,317305.0,77.85930735930737,51.0,RT00707,Amsterdam,London,Amsterdam → London
